Location_ID,lon,lat,Vehicle_Type,Owner_Type,Body_Style,h6,h7,h8
Local_Freight_Other_Cargo Van_0000661,-77.433095,37.400059,Local Freight,Other,Cargo Van,86f040ca7ffffff,87f040ca1ffffff,88f040ca1bfffff
Local_Freight_Other_Cargo Van_0000662,-77.423593,37.40015,Local Freight,Other,Cargo Van,86f040cafffffff,87f040cacffffff,88f040cac5fffff
Local_Freight_Other_Cargo Van_0000663,-77.433541,37.400219,Local Freight,Other,Cargo Van,86f040ca7ffffff,87f040ca1ffffff,88f040ca1bfffff
Local_Freight_Other_Cargo Van_0000664,-77.522573,37.400271,Local Freight,Other,Cargo Van,86f040d8fffffff,87f040d8dffffff,88f040d8ddfffff
Local_Freight_Other_Cargo Van_0000665,-77.682213,37.400352,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a4dffffff,88f046a4ddfffff
Local_Freight_Other_Cargo Van_0000666,-77.43309,37.400383,Local Freight,Other,Cargo Van,86f040ca7ffffff,87f040ca1ffffff,88f040ca1bfffff
Local_Freight_Other_Cargo Van_0000667,-77.433754,37.400601,Local Freight,Other,Cargo Van,86f040ca7ffffff,87f040ca1ffffff,88f040ca1bfffff
Local_Freight_Other_Cargo Van_0000668,-77.422149,37.400679,Local Freight,Other,Cargo Van,86f040cafffffff,87f040cacffffff,88f040cac5fffff
Local_Freight_Other_Cargo Van_0000669,-77.694734,37.400863,Local Freight,Other,Cargo Van,86f046a6fffffff,87f046a6bffffff,88f046a6b5fffff
Local_Freight_Other_Cargo Van_0000670,-77.708937,37.40111,Local Freight,Other,Cargo Van,86f046a6fffffff,87f046a68ffffff,88f046a687fffff
Local_Freight_Other_Cargo Van_0000671,-77.688452,37.401195,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a6bffffff,88f046a6b7fffff
Local_Freight_Other_Cargo Van_0000672,-77.429629,37.401198,Local Freight,Other,Cargo Van,86f040cafffffff,87f040cacffffff,88f040cacdfffff
Local_Freight_Other_Cargo Van_0000673,-77.423888,37.401205,Local Freight,Other,Cargo Van,86f040cafffffff,87f040cacffffff,88f040cacdfffff
Local_Freight_Other_Cargo Van_0000674,-77.413327,37.40129,Local Freight,Other,Cargo Van,86f040cafffffff,87f040cacffffff,88f040caebfffff
Local_Freight_Other_Cargo Van_0000675,-77.675221,37.40133,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a4dffffff,88f046a4d5fffff
Local_Freight_Other_Cargo Van_0000676,-77.699493,37.401336,Local Freight,Other,Cargo Van,86f046a6fffffff,87f046a6bffffff,88f046a6bdfffff
Local_Freight_Other_Cargo Van_0000677,-77.530482,37.401474,Local Freight,Other,Cargo Van,86f040dafffffff,87f040dabffffff,88f040dab5fffff
Local_Freight_Other_Cargo Van_0000678,-77.408243,37.401747,Local Freight,Other,Cargo Van,86f040cafffffff,87f040caeffffff,88f040caebfffff
Local_Freight_Other_Cargo Van_0000679,-77.691457,37.402001,Local Freight,Other,Cargo Van,86f046a6fffffff,87f046a6bffffff,88f046a6b7fffff
Local_Freight_Other_Cargo Van_0000680,-77.42117,37.402263,Local Freight,Other,Cargo Van,86f040cafffffff,87f040cacffffff,88f040cac5fffff
Local_Freight_Other_Cargo Van_0000681,-77.701926,37.402265,Local Freight,Other,Cargo Van,86f046a6fffffff,87f046a6bffffff,88f046a6bdfffff
Local_Freight_Other_Cargo Van_0000682,-77.531411,37.40233,Local Freight,Other,Cargo Van,86f040dafffffff,87f040dabffffff,88f040dab5fffff
Local_Freight_Other_Cargo Van_0000683,-77.69522,37.402722,Local Freight,Other,Cargo Van,86f046a6fffffff,87f046a6bffffff,88f046a6b5fffff
Local_Freight_Other_Cargo Van_0000684,-77.698506,37.40292,Local Freight,Other,Cargo Van,86f046a6fffffff,87f046a6bffffff,88f046a6bdfffff
Local_Freight_Other_Cargo Van_0000685,-77.674194,37.403103,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a4dffffff,88f046a4d5fffff
Local_Freight_Other_Cargo Van_0000686,-77.70945,37.403554,Local Freight,Other,Cargo Van,86f046a6fffffff,87f046a68ffffff,88f046a687fffff
Local_Freight_Other_Cargo Van_0000687,-77.42251,37.403629,Local Freight,Other,Cargo Van,86f040cafffffff,87f040cacffffff,88f040cac5fffff
Local_Freight_Other_Cargo Van_0000688,-77.435118,37.403924,Local Freight,Other,Cargo Van,86f040ca7ffffff,87f040ca1ffffff,88f040ca1bfffff
Local_Freight_Other_Cargo Van_0000689,-77.53353,37.404264,Local Freight,Other,Cargo Van,86f040dafffffff,87f040dabffffff,88f040dab5fffff
Local_Freight_Other_Cargo Van_0000690,-77.676389,37.40445,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a4dffffff,88f046a4ddfffff
Local_Freight_Other_Cargo Van_0000691,-77.68764,37.404526,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a6bffffff,88f046a6b7fffff
Local_Freight_Other_Cargo Van_0000692,-77.667536,37.404568,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a4dffffff,88f046a4d7fffff
Local_Freight_Other_Cargo Van_0000693,-77.527088,37.404734,Local Freight,Other,Cargo Van,86f040d8fffffff,87f040dabffffff,88f040d8cbfffff
Local_Freight_Other_Cargo Van_0000694,-77.669841,37.404799,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a4dffffff,88f046a4d5fffff
Local_Freight_Other_Cargo Van_0000695,-77.667158,37.404808,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a4dffffff,88f046a4d7fffff
Local_Freight_Other_Cargo Van_0000696,-77.434816,37.405104,Local Freight,Other,Cargo Van,86f040ca7ffffff,87f040ca1ffffff,88f040ca1bfffff
Local_Freight_Other_Cargo Van_0000697,-77.669877,37.405182,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a4dffffff,88f046a4d5fffff
Local_Freight_Other_Cargo Van_0000698,-77.433704,37.40527,Local Freight,Other,Cargo Van,86f040ca7ffffff,87f040ca1ffffff,88f040ca1bfffff
Local_Freight_Other_Cargo Van_0000699,-77.401101,37.40534,Local Freight,Other,Cargo Van,86f040cafffffff,87f040ca8ffffff,88f040ca85fffff
Local_Freight_Other_Cargo Van_0000700,-77.658886,37.405642,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a49ffffff,88f046a49dfffff
Local_Freight_Other_Cargo Van_0000701,-77.264209,37.405796,Local Freight,Other,Cargo Van,86f04052fffffff,87f04052cffffff,88f0405213fffff
Local_Freight_Other_Cargo Van_0000702,-77.658297,37.405924,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a49ffffff,88f046a49dfffff
Local_Freight_Other_Cargo Van_0000703,-77.501469,37.406793,Local Freight,Other,Cargo Van,86f040d8fffffff,87f040d88ffffff,88f040d88bfffff
Local_Freight_Other_Cargo Van_0000704,-77.665446,37.406929,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a4dffffff,88f046a4d7fffff
Local_Freight_Other_Cargo Van_0000705,-77.435856,37.40776,Local Freight,Other,Cargo Van,86f040ca7ffffff,87f040ca1ffffff,88f040ca1bfffff
Local_Freight_Other_Cargo Van_0000706,-77.65338,37.408448,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a49ffffff,88f046a49dfffff
Local_Freight_Other_Cargo Van_0000707,-77.648729,37.40907,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a49ffffff,88f046a495fffff
Local_Freight_Other_Cargo Van_0000708,-77.504033,37.409284,Local Freight,Other,Cargo Van,86f040d8fffffff,87f040d88ffffff,88f040d88bfffff
Local_Freight_Other_Cargo Van_0000709,-77.501556,37.410203,Local Freight,Other,Cargo Van,86f040d8fffffff,87f040d88ffffff,88f040d88bfffff
Local_Freight_Other_Cargo Van_0000710,-77.431139,37.410301,Local Freight,Other,Cargo Van,86f040ca7ffffff,87f040ca1ffffff,88f040ca1bfffff
Local_Freight_Other_Cargo Van_0000711,-77.553949,37.411228,Local Freight,Other,Cargo Van,86f040dafffffff,87f040da8ffffff,88f040da85fffff
Local_Freight_Other_Cargo Van_0000712,-77.423167,37.411238,Local Freight,Other,Cargo Van,86f040cafffffff,87f040cacffffff,88f040cac5fffff
Local_Freight_Other_Cargo Van_0000713,-77.421667,37.412073,Local Freight,Other,Cargo Van,86f040cafffffff,87f040cacffffff,88f040cac5fffff
Local_Freight_Other_Cargo Van_0000714,-77.550733,37.412102,Local Freight,Other,Cargo Van,86f040dafffffff,87f040daaffffff,88f040daabfffff
Local_Freight_Other_Cargo Van_0000715,-77.420665,37.412566,Local Freight,Other,Cargo Van,86f040cafffffff,87f040cacffffff,88f040cac5fffff
Local_Freight_Other_Cargo Van_0000716,-77.422631,37.412622,Local Freight,Other,Cargo Van,86f040cafffffff,87f040cacffffff,88f040cac5fffff
Local_Freight_Other_Cargo Van_0000717,-77.421991,37.412805,Local Freight,Other,Cargo Van,86f040cafffffff,87f040cacffffff,88f040cac5fffff
Local_Freight_Other_Cargo Van_0000718,-77.422708,37.412807,Local Freight,Other,Cargo Van,86f040cafffffff,87f040cacffffff,88f040cac5fffff
Local_Freight_Other_Cargo Van_0000719,-77.425235,37.412911,Local Freight,Other,Cargo Van,86f040cafffffff,87f040cacffffff,88f040ca13fffff
Local_Freight_Other_Cargo Van_0000720,-77.435637,37.412917,Local Freight,Other,Cargo Van,86f040ca7ffffff,87f040ca1ffffff,88f040ca1bfffff
Local_Freight_Other_Cargo Van_0000721,-77.63919,37.415691,Local Freight,Other,Cargo Van,86f046a4fffffff,87f046a4bffffff,88f046a4bbfffff
Local_Freight_Other_Cargo Van_0000722,-77.435692,37.41611,Local Freight,Other,Cargo Van,86f040ca7ffffff,87f040ca1ffffff,88f040ca1bfffff
Local_Freight_Other_Cargo Van_0000723,-77.624794,37.416156,Local Freight,Other,Cargo Van,86f040d17ffffff,87f040d16ffffff,88f040d165fffff
