,hour,power,Day,School_name,Lat,Lon
21862,23,263.92,Mon,WARWICK HIGH,37.0527137,-76.47500746
21863,24,246.64,Mon,WARWICK HIGH,37.0527137,-76.47500746
21864,1,201.2,Tue,WARWICK HIGH,37.0527137,-76.47500746
21865,2,162.48,Tue,WARWICK HIGH,37.0527137,-76.47500746
21866,3,111.6,Tue,WARWICK HIGH,37.0527137,-76.47500746
21867,4,106.8,Tue,WARWICK HIGH,37.0527137,-76.47500746
21868,5,88.24,Tue,WARWICK HIGH,37.0527137,-76.47500746
21869,6,59.1,Tue,WARWICK HIGH,37.0527137,-76.47500746
21870,7,57.6,Tue,WARWICK HIGH,37.0527137,-76.47500746
21871,8,57.6,Tue,WARWICK HIGH,37.0527137,-76.47500746
21872,9,57.6,Tue,WARWICK HIGH,37.0527137,-76.47500746
21873,10,57.6,Tue,WARWICK HIGH,37.0527137,-76.47500746
21874,11,57.6,Tue,WARWICK HIGH,37.0527137,-76.47500746
21875,12,57.6,Tue,WARWICK HIGH,37.0527137,-76.47500746
21876,13,57.6,Tue,WARWICK HIGH,37.0527137,-76.47500746
21877,14,57.6,Tue,WARWICK HIGH,37.0527137,-76.47500746
21878,15,190.08,Tue,WARWICK HIGH,37.0527137,-76.47500746
21879,16,400.14,Tue,WARWICK HIGH,37.0527137,-76.47500746
21880,17,377.2,Tue,WARWICK HIGH,37.0527137,-76.47500746
21881,18,335.6,Tue,WARWICK HIGH,37.0527137,-76.47500746
21882,19,318,Tue,WARWICK HIGH,37.0527137,-76.47500746
21883,20,312.88,Tue,WARWICK HIGH,37.0527137,-76.47500746
21884,21,296.56,Tue,WARWICK HIGH,37.0527137,-76.47500746
21885,22,279.6,Tue,WARWICK HIGH,37.0527137,-76.47500746
21886,23,263.92,Tue,WARWICK HIGH,37.0527137,-76.47500746
21887,24,246.64,Tue,WARWICK HIGH,37.0527137,-76.47500746
21888,1,201.2,Wed,WARWICK HIGH,37.0527137,-76.47500746
21889,2,162.48,Wed,WARWICK HIGH,37.0527137,-76.47500746
21890,3,111.6,Wed,WARWICK HIGH,37.0527137,-76.47500746
21891,4,106.8,Wed,WARWICK HIGH,37.0527137,-76.47500746
21892,5,88.24,Wed,WARWICK HIGH,37.0527137,-76.47500746
21893,6,59.1,Wed,WARWICK HIGH,37.0527137,-76.47500746
21894,7,57.6,Wed,WARWICK HIGH,37.0527137,-76.47500746
21895,8,57.6,Wed,WARWICK HIGH,37.0527137,-76.47500746
21896,9,57.6,Wed,WARWICK HIGH,37.0527137,-76.47500746
21897,10,57.6,Wed,WARWICK HIGH,37.0527137,-76.47500746
21898,11,57.6,Wed,WARWICK HIGH,37.0527137,-76.47500746
21899,12,57.6,Wed,WARWICK HIGH,37.0527137,-76.47500746
21900,13,57.6,Wed,WARWICK HIGH,37.0527137,-76.47500746
21901,14,57.6,Wed,WARWICK HIGH,37.0527137,-76.47500746
21902,15,190.08,Wed,WARWICK HIGH,37.0527137,-76.47500746
21903,16,400.14,Wed,WARWICK HIGH,37.0527137,-76.47500746
21904,17,377.2,Wed,WARWICK HIGH,37.0527137,-76.47500746
21905,18,335.6,Wed,WARWICK HIGH,37.0527137,-76.47500746
21906,19,318,Wed,WARWICK HIGH,37.0527137,-76.47500746
21907,20,312.88,Wed,WARWICK HIGH,37.0527137,-76.47500746
21908,21,296.56,Wed,WARWICK HIGH,37.0527137,-76.47500746
21909,22,279.6,Wed,WARWICK HIGH,37.0527137,-76.47500746
21910,23,263.92,Wed,WARWICK HIGH,37.0527137,-76.47500746
21911,24,246.64,Wed,WARWICK HIGH,37.0527137,-76.47500746
21912,1,201.2,Thu,WARWICK HIGH,37.0527137,-76.47500746
21913,2,162.48,Thu,WARWICK HIGH,37.0527137,-76.47500746
21914,3,111.6,Thu,WARWICK HIGH,37.0527137,-76.47500746
21915,4,106.8,Thu,WARWICK HIGH,37.0527137,-76.47500746
21916,5,88.24,Thu,WARWICK HIGH,37.0527137,-76.47500746
21917,6,59.1,Thu,WARWICK HIGH,37.0527137,-76.47500746
21918,7,57.6,Thu,WARWICK HIGH,37.0527137,-76.47500746
21919,8,57.6,Thu,WARWICK HIGH,37.0527137,-76.47500746
21920,9,57.6,Thu,WARWICK HIGH,37.0527137,-76.47500746
21921,10,57.6,Thu,WARWICK HIGH,37.0527137,-76.47500746
21922,11,57.6,Thu,WARWICK HIGH,37.0527137,-76.47500746
21923,12,57.6,Thu,WARWICK HIGH,37.0527137,-76.47500746
21924,13,57.6,Thu,WARWICK HIGH,37.0527137,-76.47500746
21925,14,57.6,Thu,WARWICK HIGH,37.0527137,-76.47500746
21926,15,190.08,Thu,WARWICK HIGH,37.0527137,-76.47500746
21927,16,400.14,Thu,WARWICK HIGH,37.0527137,-76.47500746
21928,17,377.2,Thu,WARWICK HIGH,37.0527137,-76.47500746
21929,18,335.6,Thu,WARWICK HIGH,37.0527137,-76.47500746
21930,19,318,Thu,WARWICK HIGH,37.0527137,-76.47500746
21931,20,312.88,Thu,WARWICK HIGH,37.0527137,-76.47500746
21932,21,296.56,Thu,WARWICK HIGH,37.0527137,-76.47500746
21933,22,279.6,Thu,WARWICK HIGH,37.0527137,-76.47500746
21934,23,263.92,Thu,WARWICK HIGH,37.0527137,-76.47500746
21935,24,246.64,Thu,WARWICK HIGH,37.0527137,-76.47500746
21936,1,201.2,Fri,WARWICK HIGH,37.0527137,-76.47500746
21937,2,162.48,Fri,WARWICK HIGH,37.0527137,-76.47500746
21938,3,111.6,Fri,WARWICK HIGH,37.0527137,-76.47500746
21939,4,106.8,Fri,WARWICK HIGH,37.0527137,-76.47500746
21940,5,88.24,Fri,WARWICK HIGH,37.0527137,-76.47500746
21941,6,59.1,Fri,WARWICK HIGH,37.0527137,-76.47500746
21942,7,57.6,Fri,WARWICK HIGH,37.0527137,-76.47500746
21943,8,57.6,Fri,WARWICK HIGH,37.0527137,-76.47500746
21944,9,57.6,Fri,WARWICK HIGH,37.0527137,-76.47500746
21945,10,57.6,Fri,WARWICK HIGH,37.0527137,-76.47500746
21946,11,57.6,Fri,WARWICK HIGH,37.0527137,-76.47500746
21947,12,57.6,Fri,WARWICK HIGH,37.0527137,-76.47500746
21948,13,57.6,Fri,WARWICK HIGH,37.0527137,-76.47500746
21949,14,57.6,Fri,WARWICK HIGH,37.0527137,-76.47500746
21950,15,190.08,Fri,WARWICK HIGH,37.0527137,-76.47500746
21951,16,400.14,Fri,WARWICK HIGH,37.0527137,-76.47500746
21952,17,377.2,Fri,WARWICK HIGH,37.0527137,-76.47500746
21953,18,335.6,Fri,WARWICK HIGH,37.0527137,-76.47500746
21954,19,318,Fri,WARWICK HIGH,37.0527137,-76.47500746
21955,20,312.88,Fri,WARWICK HIGH,37.0527137,-76.47500746
21956,21,296.56,Fri,WARWICK HIGH,37.0527137,-76.47500746
21957,22,279.6,Fri,WARWICK HIGH,37.0527137,-76.47500746
21958,23,263.92,Fri,WARWICK HIGH,37.0527137,-76.47500746
21959,24,246.64,Fri,WARWICK HIGH,37.0527137,-76.47500746
21960,1,201.2,Sat,WARWICK HIGH,37.0527137,-76.47500746
21961,2,162.48,Sat,WARWICK HIGH,37.0527137,-76.47500746
21962,3,111.6,Sat,WARWICK HIGH,37.0527137,-76.47500746
21963,4,106.8,Sat,WARWICK HIGH,37.0527137,-76.47500746
21964,5,88.24,Sat,WARWICK HIGH,37.0527137,-76.47500746
21965,6,59.1,Sat,WARWICK HIGH,37.0527137,-76.47500746
21966,7,57.6,Sat,WARWICK HIGH,37.0527137,-76.47500746
21967,8,57.6,Sat,WARWICK HIGH,37.0527137,-76.47500746
21968,9,57.6,Sat,WARWICK HIGH,37.0527137,-76.47500746
21969,10,57.6,Sat,WARWICK HIGH,37.0527137,-76.47500746
21970,11,57.6,Sat,WARWICK HIGH,37.0527137,-76.47500746
21971,12,57.6,Sat,WARWICK HIGH,37.0527137,-76.47500746
21972,13,57.6,Sat,WARWICK HIGH,37.0527137,-76.47500746
21973,14,52.8,Sat,WARWICK HIGH,37.0527137,-76.47500746
21974,15,0,Sat,WARWICK HIGH,37.0527137,-76.47500746
21975,16,0,Sat,WARWICK HIGH,37.0527137,-76.47500746
21976,17,0,Sat,WARWICK HIGH,37.0527137,-76.47500746
21977,18,0,Sat,WARWICK HIGH,37.0527137,-76.47500746
21978,19,0,Sat,WARWICK HIGH,37.0527137,-76.47500746
21979,20,0,Sat,WARWICK HIGH,37.0527137,-76.47500746
21980,21,0,Sat,WARWICK HIGH,37.0527137,-76.47500746
21981,22,0,Sat,WARWICK HIGH,37.0527137,-76.47500746
21982,23,0,Sat,WARWICK HIGH,37.0527137,-76.47500746
21983,24,0,Sat,WARWICK HIGH,37.0527137,-76.47500746
21984,1,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21985,2,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21986,3,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21987,4,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21988,5,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21989,6,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21990,7,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21991,8,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21992,9,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21993,10,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21994,11,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21995,12,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21996,13,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21997,14,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21998,15,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
21999,16,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
22000,17,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
22001,18,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
22002,19,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
22003,20,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
22004,21,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
22005,22,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
22006,23,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
22007,24,0,Sun,WARWICK HIGH,37.0527137,-76.47500746
22008,1,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22009,2,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22010,3,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22011,4,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22012,5,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22013,6,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22014,7,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22015,8,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22016,9,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22017,10,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22018,11,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22019,12,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22020,13,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22021,14,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22022,15,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22023,16,0,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22024,17,15.68,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22025,18,87.8,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22026,19,136.8,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22027,20,136.8,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22028,21,136.8,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22029,22,136.8,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22030,23,136.8,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22031,24,136.8,Mon,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22032,1,126.24,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22033,2,115.68,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22034,3,98.4,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22035,4,71.2,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22036,5,60,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22037,6,60,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22038,7,50,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22039,8,0,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22040,9,0,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22041,10,0,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22042,11,0,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22043,12,0,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22044,13,0,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22045,14,0,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22046,15,0,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22047,16,0,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22048,17,15.68,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22049,18,87.8,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22050,19,136.8,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22051,20,136.8,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22052,21,136.8,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22053,22,136.8,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22054,23,136.8,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22055,24,136.8,Tue,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22056,1,126.24,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22057,2,115.68,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22058,3,98.4,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22059,4,71.2,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22060,5,60,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22061,6,60,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22062,7,50,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22063,8,0,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22064,9,0,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22065,10,0,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22066,11,0,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22067,12,0,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22068,13,0,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22069,14,0,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22070,15,0,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22071,16,0,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22072,17,15.68,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22073,18,87.8,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22074,19,136.8,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22075,20,136.8,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22076,21,136.8,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22077,22,136.8,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22078,23,136.8,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22079,24,136.8,Wed,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22080,1,126.24,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22081,2,115.68,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22082,3,98.4,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22083,4,71.2,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22084,5,60,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22085,6,60,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22086,7,50,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22087,8,0,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22088,9,0,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22089,10,0,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22090,11,0,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22091,12,0,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22092,13,0,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22093,14,0,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22094,15,0,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22095,16,0,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22096,17,15.68,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22097,18,87.8,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22098,19,136.8,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22099,20,136.8,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22100,21,136.8,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22101,22,136.8,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22102,23,136.8,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22103,24,136.8,Thu,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22104,1,126.24,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22105,2,115.68,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22106,3,98.4,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22107,4,71.2,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22108,5,60,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22109,6,60,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22110,7,50,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22111,8,0,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22112,9,0,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22113,10,0,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22114,11,0,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22115,12,0,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22116,13,0,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22117,14,0,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22118,15,0,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22119,16,0,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22120,17,15.68,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22121,18,87.8,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22122,19,136.8,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22123,20,136.8,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22124,21,136.8,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22125,22,136.8,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22126,23,136.8,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22127,24,136.8,Fri,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22128,1,126.24,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22129,2,115.68,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22130,3,98.4,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22131,4,71.2,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22132,5,60,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22133,6,60,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22134,7,50,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22135,8,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22136,9,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22137,10,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22138,11,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22139,12,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22140,13,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22141,14,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22142,15,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22143,16,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22144,17,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22145,18,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22146,19,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22147,20,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22148,21,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22149,22,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22150,23,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22151,24,0,Sat,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22152,1,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22153,2,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22154,3,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22155,4,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22156,5,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22157,6,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22158,7,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22159,8,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22160,9,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22161,10,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22162,11,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22163,12,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22164,13,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22165,14,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22166,15,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22167,16,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22168,17,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22169,18,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22170,19,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22171,20,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22172,21,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22173,22,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22174,23,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22175,24,0,Sun,WATKINS EARLY CHILDHOOD CENTER,37.07600233,-76.45920183
22176,1,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22177,2,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22178,3,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22179,4,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22180,5,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22181,6,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22182,7,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22183,8,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22184,9,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22185,10,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22186,11,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22187,12,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22188,13,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22189,14,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22190,15,0,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22191,16,44.8,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22192,17,113.6,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22193,18,115.2,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22194,19,112.32,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22195,20,96,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22196,21,96,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
22197,22,96,Mon,WILLIS A. JENKINS ELEM,37.10863786,-76.52235683
